"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"138","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",706.126126126126,564.391891891892,20.2218380759625,0.70876617548169,1.44780582632348,222,49,7.97119643995092,1.25614285449509,5.18676591028355,9.90796884989694
"139","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",840,560,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"140","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",138.417808219178,575.002283105023,35.779079466144,0.878316523643728,-0.672897651896047,438,78,11.9548735065487,3.65916842709609,5.05728200214092,18.4268950239463
"141","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",235.532258064516,571.177419354839,13.9111961827109,0.505085493609563,1.14355210182924,124,35,5.84957553800649,0.909595505892429,3.4244022269945,7.30054512921289
"142","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",373.3828125,572.09375,15.405272621071,0.710358862395922,-0.529397109867928,128,35,5.99466923111923,0.990702695000172,4.62257106655009,7.89916037904523
"143","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",596,575,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"144","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",810.512,580.072,17.7648747829359,0.854796242048719,-0.810698687849567,125,38,6.00166644114977,1.57458166139488,3.44897511775323,8.335129077063
"145","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",202.005263157895,585.747368421053,24.7239742991144,0.877619330315821,-0.3061622995811,190,60,7.39077143102218,2.73913974511619,1.75791859247741,11.9480937577692
"146","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",651.510638297872,589.670212765957,56.142159175982,0.961840827138464,-0.0652510218110638,564,116,14.6682034543627,6.75411791785543,2.59173260261778,25.373958452292
"147","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",350.936170212766,587.893617021277,9.81220158914895,0.785187497063099,-0.49955346267352,47,20,3.49912108368022,0.667945837433361,2.28254244210268,4.51774279923062
"148","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",874.090909090909,588.636363636364,9.09695846390185,0.535798859804878,-0.272691593093651,55,21,3.76253811008354,0.352825889768542,2.95276495198625,4.39748433547243
"149","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",241.5,588,6.20173672945753,0.544058820347104,0,26,14,2.42975291896459,0.246143184079399,2.06155281280883,2.69258240356725
"150","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",99.3764705882353,593.788235294118,11.3139254864978,0.528460175609394,1.36621925635099,85,27,4.76256625134928,0.457815546506099,3.5377641292621,5.44645969253809
"151","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",623.305263157895,595.778947368421,14.7229814177429,0.803818274245232,1.10959931867642,95,32,5.05234912254281,1.40177718680284,1.38384936409278,7.02068650934508
"152","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",120.709677419355,613.68578255675,39.8618834955267,0.668717110273957,1.44269795911454,837,111,16.0231673876829,3.1303309818308,10.1785695927586,22.1546497191866
"153","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",842.192708333333,603.375,20.7168860302056,0.786476290227088,0.746927264093297,192,52,7.17434325594719,2.08588451992445,1.5206906325746,10.1926161056386
"154","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",27.1803713527851,610.005305039788,33.9697953226453,0.883132873245471,0.116423905617448,377,79,11.0368449104129,3.53596776612916,3.1282986115735,16.4058934779782
"155","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",57.6231884057971,606.159420289855,9.93258239523912,0.442907947603395,0.122784142835861,69,24,4.25627961688762,0.391383501299185,3.15265540633782,4.86715893629036
"156","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",716.333333333333,611.014492753623,12.5880084086652,0.791759960536857,0.00622514861141316,69,28,4.2674998688262,1.18673620857882,1.07972974698792,5.9180198701655
"157","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",184.333333333333,618.098039215686,9.07509874428887,0.602155570104743,-1.42516658390581,51,21,3.58861663691429,0.501081165024462,2.57539376818857,4.4308749769345
"158","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",889.5,616,6.20173672949508,0.544058820354937,0,26,14,2.42975291896459,0.246143184079399,2.06155281280883,2.69258240356725
"159","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",900.223602484472,627.385093167702,18.4299614435038,0.762209403208852,-0.512772221569378,161,45,6.79554041657968,1.47953557184695,4.56416530575649,9.54803321483567
"160","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",46.5,625.5,6.32455532033676,0,0,32,16,2.73249285210952,0.182983095313129,2.54950975679639,2.91547594742265
"161","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",11.0229357798165,634.229357798165,21.4718772936581,0.791968386397356,-1.19706761592026,218,48,7.92278294892627,1.65080891275321,3.87891826988459,10.941328694958
"162","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",753.812154696133,634.458563535912,26.6017415805183,0.933371146257613,0.799834023363531,181,52,7.74759987352832,3.01816361125758,2.27443991414957,12.3451952659262
"163","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",923.918918918919,627.918918918919,7.454757624982,0.525681171414819,0.78539816342777,37,17,3.00393670759167,0.353769959322419,2.1891522430504,3.44255879727047
"164","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",178.36400541272,647.010825439784,43.1172161422613,0.702541288108028,0.264470265957913,739,135,15.1568782017837,5.09380490291054,4.78848642002751,24.6611850209846
"165","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",333.852173913043,642.347826086957,16.5676934741571,0.84214830174106,0.453346568302602,115,35,5.73863071769653,1.35599768834897,3.14882550180475,7.97322048472003
"166","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",385.063829787234,640.106382978723,9.81220158910882,0.78518749707899,-0.49955346266292,47,20,3.49912108368022,0.667945837433361,2.28254244210268,4.51774279923062
"167","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",827.366666666667,639.633333333333,6.49101943710205,0.450971758984791,0.785398163397448,30,15,2.65795713475346,0.2153485103832,2.3570226039551,2.9814239699997
